movie_id	title	genre	tag
1936	Mrs. Miniver (1942)	['Drama', 'War']	['oscar (best actress)', 'oscar (best cinematography)', 'oscar (best directing)', 'oscar (best picture)', 'oscar (best supporting actress)', 'england', 'roses', 'world war ii', 'oscar (best picture)', 'greer garson', 'may whitty', 'reginald owen', 'teresa wright', 'walter pidgeon', 'british', 'world war ii', 'afi 100 (cheers)', 'oscar (best actress)', 'oscar (best cinematography)', 'oscar (best directing)', 'oscar (best picture)', 'oscar (best supporting actress)']
1937	Going My Way (1944)	['Comedy']	['bing crosby', 'oscar (best actor)', 'oscar (best directing)', 'oscar (best picture)', 'oscar (best supporting actor)', 'oscar (best picture)', 'oscar (best actor)', 'oscar (best actor)', 'oscar (best picture)', 'oscar (best supporting actor)', 'oscar (best actor)', 'oscar (best directing)', 'oscar (best supporting actor)']
1938	Lost Weekend, The (1945)	['Drama']	['alcoholism', 'oscar (best actor)', 'oscar (best directing)', 'oscar (best picture)', 'imdb top 250', 'addiction', 'bleak', 'cathartic', 'downbeat', 'forceful', 'grim', 'harsh', 'matter-of-fact', 'moving', 'oscar (best picture)', 'oscar (best picture)', 'golden palm']
1939	Best Years of Our Lives, The (1946)	['Drama', 'War']	['afi 100', 'national film registry', 'oscar (best actor)', 'oscar (best directing)', 'oscar (best picture)', 'oscar (best supporting actor)', 'usa film registry', 'imdb top 250', 'afi 100', 'best picture', 'afi #37', 'best picture', 'almost favorite', 'oscar (best picture)', 'oscar (best picture)', 'oppl', 'us history', 'veterans', 'world war ii', 'afi 100', 'afi 100 (cheers)', 'oscar (best actor)', 'oscar (best directing)', 'oscar (best picture)', 'oscar (best supporting actor)', 'us history', 'usa film registry', 'world war ii']
1940	Gentleman's Agreement (1947)	['Drama']	['anti-semitism', 'judaism', 'oscar (best directing)', 'oscar (best picture)', 'oscar (best supporting actress)', 'oscar (best directing)', 'oscar (best picture)', 'oscar (best picture)', 'oscar (best picture)', 'oscar (best supporting actress)', 'gregory peck', 'oscar (best directing)', 'oscar (best picture)', 'oscar (best supporting actress)']
1941	Hamlet (1948)	['Drama']	"['based on a play', 'shakespeare', 'oscar (best actor)', 'oscar (best picture)', 'criterion', 'adapted from:play', 'adultery', 'murder', 'playwright:shakespeare', 'stage', 'oscar (best picture)', ""tumey's dvds"", 'oscar (best actor)', 'oscar (best picture)']"
1942	All the King's Men (1949)	['Drama']	"['huey long', 'in netflix queue', 'robert penn warren', 'national film registry', 'remade', 'book', 'oscar (best actor)', 'oscar (best picture)', 'oscar (best supporting actress)', 'oscar (best picture)', 'good book bad movie', 'political', 'politics', ""tumey's dvds"", 'oscar (best picture)', 'oscar (best picture)', 'robert penn warren', 'oppl', 'oscar (best picture)', 'oscar (best actor)', 'oscar (best picture)', 'oscar (best supporting actress)']"
1943	Greatest Show on Earth, The (1952)	['Drama']	"['oscar (best picture)', 'oscar (best picture)', ""tumey's dvds""]"
1944	From Here to Eternity (1953)	['Drama', 'Romance', 'War']	['frank sinatra', 'montgomery cliff', 'national film registry', 'oscar (best cinematography)', 'oscar (best directing)', 'oscar (best picture)', 'oscar (best supporting actor)', 'oscar (best supporting actress)', 'afi 100', 'world war ii', 'best picture', 'oscar (best directing)', 'afi #52', 'best picture', 'oscar (best directing)', 'oscar (best picture)', 'afi #52', 'oscar (best picture)', 'movie to see', 'world war ii', 'afi 100', 'oscar (best cinematography)', 'oscar (best directing)', 'oscar (best picture)', 'oscar (best supporting actor)', 'oscar (best supporting actress)']
1945	On the Waterfront (1954)	['Crime', 'Drama']	"['classic performance', 'boxing', 'coulda been a contender', 'national film registry', 'oscar (best actor)', 'oscar (best cinematography)', 'oscar (best directing)', 'oscar (best picture)', 'oscar (best supporting actress)', 'afi100', 'usa film registry', 'imdb top 250', 'afi #8', 'best performance:  marlon brandon as terry malloy', 'best picture', 'oscar (best picture)', 'elia kazan', 'marlon brando', 'classic performance', 'bfi classic', 'oscar (best picture)', ""tumey's dvds"", 'oscar (best picture)', 'overrated', 'marlon brando', 'oscar (best picture)', 'marlon brando', 'elia kazan', 'marlon brando', 'need to own', 'marlon brando', 'afi 100', 'afi 100 (cheers)', 'afi 100 (movie quotes)', 'oscar (best actor)', 'oscar (best cinematography)', 'oscar (best directing)', 'oscar (best picture)', 'oscar (best supporting actress)', 'usa film registry']"
1946	Marty (1955)	['Drama', 'Romance']	['national film registry', 'oscar (best actor)', 'oscar (best directing)', 'oscar (best picture)', 'oscar (best picture)', 'golden palm', 'oscar (best actor)', 'oscar (best directing)', 'oscar (best picture)']
1947	West Side Story (1961)	['Drama', 'Musical', 'Romance']	"['new york city', 'gangs', 'library', 'national film registry', 'oscar (best cinematography)', 'oscar (best directing)', 'oscar (best picture)', 'oscar (best supporting actor)', 'oscar (best supporting actress)', 'gangs', 'classic', 'shakespeare', 'updated classics', 'afi # 41', 'best picture', 'oscar (best picture)', 'musical', 'love story', 'romeo and juliet', 'bernstein', ""adapted from b'way"", 'shakespearean', 'oscar (best picture)', 'k movie', ""tumey's dvds"", 'oscar (best picture)', 'classic', 'dance', 'classic', 'gangs', 'new york', 'racism', '70mm', 'a very touching', 'tragic drama.', 'bernstein', 'romeo and juliet', '70mm', 'afi 100', 'oscar (best cinematography)', 'oscar (best directing)', 'oscar (best picture)', 'oscar (best supporting actor)', 'oscar (best supporting actress)']"
1948	Tom Jones (1963)	['Comedy']	['oscar (best directing)', 'oscar (best picture)', 'netwatch', 'british', 'oscar (best picture)', 'oscar (best picture)', 'british']
1949	Man for All Seasons, A (1966)	['Drama']	['oscar (best actor)', 'oscar (best cinematography)', 'oscar (best directing)', 'oscar (best picture)', 'stage', 'great performances', 'oscar (best actor)', 'stage', 'oscar (best picture)', 'honor', 'oscar (best picture)', 'oscar (best picture)', 'orson welles', 'leo mckern', 'orson welles', 'paul scofield', 'robert shaw', 'wendy hiller', 'oscar (best cinematography)', 'oscar (best directing)']
1950	In the Heat of the Night (1967)	['Drama', 'Mystery']	['available at cml', 'racism', 'hulu', 'national film registry', 'oscar (best actor)', 'oscar (best picture)', 'imdb top 250', 'best performance:  sidney poitier as virgil tibbs', 'nudity (topless - brief)', 'oscar (best picture)', 'racism', 'oscar (best picture)', 'oppl', 'movie to see', 'rod steiger', 'sidney poitier', 'afi 100 (cheers)', 'afi 100 (movie quotes)', 'oscar (best actor)', 'oscar (best picture)']
1951	Oliver! (1968)	['Drama', 'Musical']	"['dickens', 'oscar (best directing)', 'oscar (best picture)', 'poverty', 'great adaptations', ""adapted from b'way"", 'adapted from:book', 'author:charles dickens', 'poverty', 'oscar (best picture)', 'oscar (best picture)', 'harry secombe', 'mark lester', 'oliver reed', 'ron moody', 'shani wallis', '70mm', 'musical']"
1952	Midnight Cowboy (1969)	['Drama']	"['sexuality', 'good not great', 'prostitution', 'bisexual', 'bus', 'childhood flashback', 'dream sequence', 'dreams', 'flashbacks', 'friendship', 'gay', 'gay cowboy', 'grandmother', 'incestuous', 'male prostitute', 'movie theatre', 'naivety', 'national film registry', 'new york city', 'nudity (rear)', 'party', 'radio', 'smoking', 'texan', 'wheelchair', 'oscar (best directing)', 'oscar (best picture)', 'breakthroughs', 'very good', 'afi #36', 'best performance:  dustin hoffman as ""ratso"" rizzo', 'best picture', 'oscar (best picture)', 'bittersweet', 'compassionate', 'culture clash', 'down on their luck', 'downbeat', 'elegiac', 'going straight', 'gritty', 'humorous', 'poignant', 'prostitutes', 'sexual', 'unlikely friendships', 'catchy score', 'memorable characters', 'moving', 'nudity (topless - brief)', '3.5', 'brenda vaccaro', 'dustin hoffman', 'jon voight', 'sylvia miles', 'oscar (best picture)', 'wired 50 greatest soundtracks', 'oscar (best picture)', 'afi 100', 'afi 100 (movie quotes)', 'oscar (best directing)', 'oscar (best picture)', 'slow moving but a beautie']"
1953	French Connection, The (1971)	['Action', 'Crime', 'Drama', 'Thriller']	"['cops', 'action', 'hackman', 'mob', 'car chase', 'cops', 'crime', 'drama', 'gene hackman', 'action classic', 'overrated', 'drugs', 'police', 'national film registry', 'to see', 'oscar (best actor)', 'oscar (best directing)', 'oscar (best picture)', 'afi #70', 'best picture', ""erlend's dvds"", 'angry', 'atmospheric', 'cynical', 'forceful', 'gritty', 'harsh', 'ominous', 'nudity (rear)', 'oscar (best picture)', 'drugs', 'oscar (best actor)', 'oscar (best picture)', 'gritty', 'overrated', ""tumey's dvds"", 'oscar (best picture)', 'gene hackman', 'inaccurate', 'oscar (best actor)', 'oscar (best directing)', 'oscar (best picture)', 'police', 'gene hackman', 'car chase', 'british comedy', 'action', 'car chase', 'cop', 'gritty', 'afi 100', 'afi 100 (thrills)', 'oscar (best actor)', 'oscar (best directing)', 'oscar (best picture)', 'gene hackman', 'oscar (best actor)', 'oscar (best picture)', 'gene hackman']"
1954	Rocky (1976)	['Action', 'Drama', 'Romance']	['classic', 'stallone', 'boxing', 'sports', 'national film registry', 'to see', 'oscar (best directing)', 'oscar (best picture)', 'sports', 'boxing', 'afi #78', 'best picture', 'inspirational', 'my favourite character', 'favorite scenes', 'competitive sport', 'sport:boxing', 'boxing', 'oscar (best picture)', 'boxing', 'oscar (best picture)', 'sports', 'oscar (best picture)', 'boxing', 'inspirational', 'romance', 'silvester stallone', 'sylvester stallone', 'boxing', 'oscar (best picture)', 'sylvester stallone', 'franchise', 'boxing', 'sports', 'afi 100', 'afi 100 (cheers)', 'afi 100 (movie quotes)', 'afi 100 (thrills)', 'boxing', 'oscar (best directing)', 'oscar (best picture)']
1955	Kramer Vs. Kramer (1979)	['Drama']	['divorce', 'divorce', 'oscar (best actor)', 'oscar (best directing)', 'oscar (best picture)', 'oscar (best supporting actress)', 'divorce', 'nudity (topless - notable)', 'oscar (best picture)', 'oscar (best picture)', 'dustin hoffman', 'divorce', 'oscar (best picture)', 'oscar (best directing)', 'oscar (best picture)', 'oscar (best supporting actress)', 'ethics', 'moral ambiguity', 'dentist', 'dustin hoffman', '1970s', 'divorce', 'corvallis library', 'spindle']
1956	Ordinary People (1980)	['Drama']	['ohsoso', 'il', 'lake forest', 'oscar (best directing)', 'oscar (best picture)', 'oscar (best supporting actor)', 'want to see again', 'psychiatrist as protagonist', 'subgenre:family dynamics', 'oscar (best picture)', 'depression', 'oscar (best picture)', 'donald sutherland', 'mary tyler moore', 'family', 'oscar (best directing)']
1957	Chariots of Fire (1981)	['Drama']	"['vangelis', 'olympics', 'sports', 'oscar (best picture)', 'running', 'athletic apex', 'music by vangelis', 'sport:track running', 'oscar (best picture)', ""tumey's dvds"", 'oscar (best picture)', '1920s', 'olympics', 'olympics', '70mm', 'betamax', '70mm', 'afi 100 (cheers)', 'olympics', 'oscar (best picture)', 'running']"
1958	Terms of Endearment (1983)	['Comedy', 'Drama']	"['oscar (best actress)', 'oscar (best directing)', 'oscar (best picture)', 'oscar (best supporting actor)', '3 tissues', 'ammdrama', 'nudity (topless - brief)', ""1940's"", '1950s', '1960s', '1970s', 'astronauts', 'author:larry mcmurtry', 'based on a book', 'dying young', 'extramarital affairs', 'houston', 'marriage', 'mothers and daughters', 'nebraska', 'oscar (best actress)', 'oscar (best directing)', 'oscar (best picture)', 'oscar (best supporting actor)', 'oscar (best writing - screenplay based on material from another medium)', 'oscar nominee: art direction', 'oscar nominee: editing', 'oscar nominee: lead actress', 'oscar nominee: music - original score', 'oscar nominee: sound effects editing', 'oscar nominee: supporting actor', 'paramount', 'pg', 'sentimental', 'tear jerker', 'terminal illness', 'texas', 'wrings the emotions too much', 'owned', 'jack nicholson', 'shirley maclaine', 'tense', 'nudity (topless - brief)', 'oscar (best picture)', 'tear jerker', 'oscar (best picture)', 'jack nicholson', 'oscar (best actress)', 'oscar (best directing)', 'oscar (best picture)', 'oscar (best supporting actor)']"
1959	Out of Africa (1985)	['Drama', 'Romance']	"['adultery', 'africa', 'oscar (best cinematography)', 'oscar (best directing)', 'oscar (best picture)', 'veja', ""erlend's dvds"", 'oscar (best directing)', 'just beautiful', 'oscar (best picture)', ""tumey's dvds"", 'oscar (best picture)', 'meryl streep', 'robert redford', 'klaus maria brandauer', 'malick bowens', 'michael kitchen', 'robert redford', 'meryl streep', 'klaus maria brandauer', 'meryl streep', 'robert redford', '70mm', 'drama', 'romance', 'grand cinematic scope', 'oldschool', 'drama', 'romance', 'drama', 'romance', 'writer biography']"
1960	Last Emperor, The (1987)	['Drama']	"['china', 'on dvr', 'oscar (best cinematography)', 'oscar (best directing)', 'oscar (best picture)', 'photography', 'biopic', 'bibliothek', 'oscar (best picture)', 'bernardo bertolucci', 'culture', 'foreign', 'colonialism', 'culture clash', 'oscar (best picture)', ""tumey's dvds"", 'dvd', 'oscar (best picture)', 'bernardo bertolucci', 'china', 'china', 'oscar (best picture)', '70mm', 'oscar (best cinematography)', 'oscar (best directing)', 'need to see again']"
1961	Rain Man (1988)	['Drama']	"['mental illness', 'dustin hoffman', 'oscar (best actor)', 'oscar (best picture)', 'psychology', 'autism', 'dustin hoffman', 'tom cruise', 'psychology', 'true story', 'nostaglic', 'autism', 'library', 'oscar (best actor)', 'oscar (best directing)', 'oscar (best picture)', 'dustinhoffman', 'true story', 'r', 'classical', 'true story', 'emotion!', 'dustin hoffman', 'oscar (best actor)', 'oscar (best picture)', 'tom cruise', 'oscar (best picture)', 'dustin hoffman', 'exceptional acting', 'kmart', 'nudity (topless - brief)', ""can't remember"", 'tom cruise', '1.5', 'autism', 'oscar (best actor)', 'oscar (best directing)', 'oscar (best picture)', 'oscar (best writing - screenplay written directly for the screen)', 'road movie', 'oscar (best picture)', 'oscar (best picture)', 'autism', 'dustin hoffman', 'tom cruise', 'true story', 'owned', 'get', 'oscar (best picture)', 'theater', 'vhs', 'dustin hoffman', 'tom cruise', 'great movie', 'rape', 'watch', 'oscar (best picture)', 'psychology', 'true story', 'need to buy', 'bonnie hunt', 'dustin hoffman', 'gerald r. molen', 'jack murdock', 'tom cruise', 'valeria golino', 'oscar (best picture)', 'disability', 'psychiatry', 'autism', 'dustin hoffman', 'dustin hoffman', 'afi 100 (cheers)', 'oscar (best actor)', 'oscar (best directing)', 'oscar (best picture)']"
1962	Driving Miss Daisy (1989)	['Drama']	['rasicm', 'brillant artists', 'slow plot', 'oscar (best actress)', 'oscar (best picture)', 'stage', 'poverty', 'old age', 'drama', 'southern theme', 'racism', 'social commentary', 'morgan freeman', 'oscar (best picture)', 'oscar (best picture)', 'morgan freeman', 'racism', 'southern theme', 'dvd-video', 'afi 100 (cheers)', 'oscar (best actress)', 'oscar (best picture)']
1963	Take the Money and Run (1969)	['Comedy', 'Crime']	"['woody allen', ""tumey's dvds"", 'afi 100 (laughs)']"
1964	Klute (1971)	['Drama', 'Mystery']	"['jane fonda', 'oscar (best actress)', 'best performance:  jane fonda as bree daniels', 'nudity (topless - brief)', ""tumey's dvds"", 'jane fonda', 'donald sutherland', 'jane fonda', ""sven's to see list""]"
1965	Repo Man (1984)	['Comedy', 'Sci-Fi']	"['punk', 'breakthroughs', 'aliens', 'black comedy', 'breakthroughs', 'los angeles', 'notable soundtrack', 'punk', 'redefining the 80s', 'dark comedy', 'setting:la', ""tumey's dvds"", 'aliens', 'cult classic', 'notable soundtrack', 'punks', 'wired 50 greatest soundtracks', 'aliens', 'evil government', 'alex cox', 'macguffin', 'surreal']"
1966	Metropolitan (1990)	['Comedy']	['hulu', 'deadpan', 'literate', 'talky', 'urbane', 'witty', 'wry', 'manhattan', 'upper class']
1967	Labyrinth (1986)	['Adventure', 'Children', 'Fantasy']	"['adventure', 'childish', 'muppets', 'muppets', 'a classic!!', ""erlend's dvds"", 'j netflix', 'coming-of-age', 'muppets', 'david bowie', 'maze', 'muppets', 'good versus evil', 'david bowie', 'muppets', ""tumey's dvds"", 'david bowie', 'muppets', 'seen more than once', 'jennifer connelly', 'lame', 'childish', 'muppets', 'david bowie', 'duendes', 'gnomos', 'laberinto', 'musica']"
1968	Breakfast Club, The (1985)	['Comedy', 'Drama']	"['teen', '1980s', '80s', 'cult film', 'drama', 'comedy', 'drama', 'school drama', ""1980's cult"", 'school drama', 'seen more than once', '80s', 'school drama', 'owned', 'high school', 'seen more than once', ""can't remember"", 'breakfast club', 'coming-of-age', 'ensemble cast', 'high school', 'drama', 'teen', '80s', 'teen', ""1980's cult"", 'bruce willis', 'watch-again', 'cult film', 'john hughes', 'foqam', '1980s', 'teen', 'betamax', 'dvd-video', 'netflix instant watching']"
1969	Nightmare on Elm Street 2: Freddy's Revenge, A (1985)	['Horror', 'Thriller']	['homoerotic subtext', 'slasher', 'franchise']
1970	Nightmare on Elm Street 3: Dream Warriors, A (1987)	['Comedy', 'Fantasy', 'Horror', 'Thriller']	['nudity (topless)', 'slasher', 'franchise']
1971	Nightmare on Elm Street 4: The Dream Master, A (1988)	['Fantasy', 'Horror', 'Thriller']	['sequel fever', 'nudity (topless)', 'slasher', 'franchise']
1972	Nightmare on Elm Street 5: The Dream Child, A (1989)	['Horror']	['slasher', 'franchise']
1973	Freddy's Dead: The Final Nightmare (1991)	['Horror']	['nudity (topless - brief)', 'franchise']
